toolName,famille,discipline,total_respondants_discipline,count,fractionOfUse,percentageOfUse
AutoCAD,,Médecine,3803,0,NaN,NaN
AutoCAD,,Arts et Lettres,3154,0.5,NaN,NaN
AutoCAD,,Droit,505,0,NaN,NaN
1C,,Sciences sociales et économie,6353,0,NaN,NaN
1C,,Sciences de la vie,5162,0,NaN,NaN
1C,,Médecine,3803,0,NaN,NaN
1C,,Arts et Lettres,3154,0.5,NaN,NaN
1C,,Droit,505,0,NaN,NaN
MS Office,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0.25,NaN,NaN
MS Office,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
MS Office,autres bureautique (wysiwyg),Médecine,3803,1,NaN,NaN
MS Office,autres bureautique (wysiwyg),Arts et Lettres,3154,0.25,NaN,NaN
MS Office,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
literature management programs,,Sciences sociales et économie,6353,0,NaN,NaN
literature management programs,,Sciences de la vie,5162,0.5,NaN,NaN
literature management programs,,Médecine,3803,0.5,NaN,NaN
literature management programs,,Arts et Lettres,3154,0,NaN,NaN
literature management programs,,Droit,505,0,NaN,NaN
Collective Knowledge,,Sciences sociales et économie,6353,0,NaN,NaN
Collective Knowledge,,Sciences de la vie,5162,0,NaN,NaN
Collective Knowledge,,Médecine,3803,0,NaN,NaN
Collective Knowledge,,Arts et Lettres,3154,0,NaN,NaN
Collective Knowledge,,Droit,505,0,NaN,NaN
FocusWriter,balisage et texte brut,Sciences sociales et économie,6353,1,NaN,NaN
FocusWriter,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
FocusWriter,balisage et texte brut,Médecine,3803,0,NaN,NaN
FocusWriter,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
FocusWriter,balisage et texte brut,Droit,505,0,NaN,NaN
Confluence wiki,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Confluence wiki,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Confluence wiki,balisage et texte brut,Médecine,3803,1,NaN,NaN
Confluence wiki,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
Confluence wiki,balisage et texte brut,Droit,505,0,NaN,NaN
app,,Sciences sociales et économie,6353,1,NaN,NaN
app,,Sciences de la vie,5162,0,NaN,NaN
app,,Médecine,3803,0,NaN,NaN
app,,Arts et Lettres,3154,1,NaN,NaN
app,,Droit,505,0,NaN,NaN
Mou,balisage et texte brut,Sciences sociales et économie,6353,0.5,NaN,NaN
Mou,balisage et texte brut,Sciences de la vie,5162,1,NaN,NaN
Mou,balisage et texte brut,Médecine,3803,0,NaN,NaN
Mou,balisage et texte brut,Arts et Lettres,3154,0.5,NaN,NaN
Mou,balisage et texte brut,Droit,505,0,NaN,NaN
Kate,,Sciences sociales et économie,6353,0,NaN,NaN
Kate,,Sciences de la vie,5162,1,NaN,NaN
Kate,,Médecine,3803,0,NaN,NaN
Kate,,Arts et Lettres,3154,0,NaN,NaN
Kate,,Droit,505,0,NaN,NaN
nedit,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
nedit,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
nedit,balisage et texte brut,Médecine,3803,0,NaN,NaN
nedit,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
nedit,balisage et texte brut,Droit,505,0,NaN,NaN
Cite this for me,,Sciences sociales et économie,6353,1,NaN,NaN
Cite this for me,,Sciences de la vie,5162,0,NaN,NaN
Cite this for me,,Médecine,3803,0,NaN,NaN
Cite this for me,,Arts et Lettres,3154,0,NaN,NaN
Cite this for me,,Droit,505,0,NaN,NaN
Note,balisage et texte brut,Sciences sociales et économie,6353,0.5,NaN,NaN
Note,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Note,balisage et texte brut,Médecine,3803,0,NaN,NaN
Note,balisage et texte brut,Arts et Lettres,3154,1,NaN,NaN
Note,balisage et texte brut,Droit,505,0.5,NaN,NaN
Scriptdoc,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Scriptdoc,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Scriptdoc,balisage et texte brut,Médecine,3803,0,NaN,NaN
Scriptdoc,balisage et texte brut,Arts et Lettres,3154,1,NaN,NaN
Scriptdoc,balisage et texte brut,Droit,505,0,NaN,NaN
Editorial (app),,Sciences sociales et économie,6353,0.3333333333333333,NaN,NaN
Editorial (app),,Sciences de la vie,5162,0.3333333333333333,NaN,NaN
Editorial (app),,Médecine,3803,0,NaN,NaN
Editorial (app),,Arts et Lettres,3154,0,NaN,NaN
Editorial (app),,Droit,505,0.3333333333333333,NaN,NaN
Linked Research,,Sciences sociales et économie,6353,0,NaN,NaN
Linked Research,,Sciences de la vie,5162,0,NaN,NaN
Linked Research,,Médecine,3803,0,NaN,NaN
Linked Research,,Arts et Lettres,3154,0,NaN,NaN
Linked Research,,Droit,505,0,NaN,NaN
Adobe Creative Suite,autre,Sciences sociales et économie,6353,0.5,NaN,NaN
Adobe Creative Suite,autre,Sciences de la vie,5162,0.8333333333333333,NaN,NaN
Adobe Creative Suite,autre,Médecine,3803,0.8333333333333333,NaN,NaN
Adobe Creative Suite,autre,Arts et Lettres,3154,0.8333333333333333,NaN,NaN
Adobe Creative Suite,autre,Droit,505,0,NaN,NaN
Sibelius,,Sciences sociales et économie,6353,0.14285714285714285,NaN,NaN
Sibelius,,Sciences de la vie,5162,0.14285714285714285,NaN,NaN
Sibelius,,Médecine,3803,0.14285714285714285,NaN,NaN
Sibelius,,Arts et Lettres,3154,1.1428571428571428,NaN,NaN
Sibelius,,Droit,505,0.14285714285714285,NaN,NaN
cloud,,Sciences sociales et économie,6353,0,NaN,NaN
cloud,,Sciences de la vie,5162,1.5,NaN,NaN
cloud,,Médecine,3803,0.5,NaN,NaN
cloud,,Arts et Lettres,3154,0,NaN,NaN
cloud,,Droit,505,0,NaN,NaN
SurfDrive,,Sciences sociales et économie,6353,0,NaN,NaN
SurfDrive,,Sciences de la vie,5162,0.5,NaN,NaN
SurfDrive,,Médecine,3803,0.5,NaN,NaN
SurfDrive,,Arts et Lettres,3154,0,NaN,NaN
SurfDrive,,Droit,505,0,NaN,NaN
Sente,,Sciences sociales et économie,6353,0,NaN,NaN
Sente,,Sciences de la vie,5162,1,NaN,NaN
Sente,,Médecine,3803,0,NaN,NaN
Sente,,Arts et Lettres,3154,0,NaN,NaN
Sente,,Droit,505,0,NaN,NaN
OCT,,Sciences sociales et économie,6353,1.1428571428571428,NaN,NaN
OCT,,Sciences de la vie,5162,0.14285714285714285,NaN,NaN
OCT,,Médecine,3803,0.14285714285714285,NaN,NaN
OCT,,Arts et Lettres,3154,0.14285714285714285,NaN,NaN
OCT,,Droit,505,0.14285714285714285,NaN,NaN
iNotebook,,Sciences sociales et économie,6353,0,NaN,NaN
iNotebook,,Sciences de la vie,5162,0,NaN,NaN
iNotebook,,Médecine,3803,0,NaN,NaN
iNotebook,,Arts et Lettres,3154,0,NaN,NaN
iNotebook,,Droit,505,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Sciences sociales et économie,6353,1,NaN,NaN
MS Note,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Médecine,3803,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Arts et Lettres,3154,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
NVIVO,,Sciences sociales et économie,6353,2.5,NaN,NaN
NVIVO,,Sciences de la vie,5162,0,NaN,NaN
NVIVO,,Médecine,3803,0,NaN,NaN
NVIVO,,Arts et Lettres,3154,0.5,NaN,NaN
NVIVO,,Droit,505,0,NaN,NaN
F1000 Workbench,,Sciences sociales et économie,6353,0,NaN,NaN
F1000 Workbench,,Sciences de la vie,5162,0,NaN,NaN
F1000 Workbench,,Médecine,3803,1,NaN,NaN
F1000 Workbench,,Arts et Lettres,3154,0,NaN,NaN
F1000 Workbench,,Droit,505,0,NaN,NaN
Pinta,autre,Sciences sociales et économie,6353,0,NaN,NaN
Pinta,autre,Sciences de la vie,5162,0,NaN,NaN
Pinta,autre,Médecine,3803,1,NaN,NaN
Pinta,autre,Arts et Lettres,3154,0,NaN,NaN
Pinta,autre,Droit,505,0,NaN,NaN
nvALT,balisage et texte brut,Sciences sociales et économie,6353,1,NaN,NaN
nvALT,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
nvALT,balisage et texte brut,Médecine,3803,0,NaN,NaN
nvALT,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
nvALT,balisage et texte brut,Droit,505,0,NaN,NaN
Xodo Docs,,Sciences sociales et économie,6353,0,NaN,NaN
Xodo Docs,,Sciences de la vie,5162,0,NaN,NaN
Xodo Docs,,Médecine,3803,0,NaN,NaN
Xodo Docs,,Arts et Lettres,3154,0,NaN,NaN
Xodo Docs,,Droit,505,0,NaN,NaN
BRAHMS,,Sciences sociales et économie,6353,0,NaN,NaN
BRAHMS,,Sciences de la vie,5162,1,NaN,NaN
BRAHMS,,Médecine,3803,0,NaN,NaN
BRAHMS,,Arts et Lettres,3154,0,NaN,NaN
BRAHMS,,Droit,505,0,NaN,NaN
ChemSketch,,Sciences sociales et économie,6353,0,NaN,NaN
ChemSketch,,Sciences de la vie,5162,0.5,NaN,NaN
ChemSketch,,Médecine,3803,0,NaN,NaN
ChemSketch,,Arts et Lettres,3154,0,NaN,NaN
ChemSketch,,Droit,505,0,NaN,NaN
RagTime,,Sciences sociales et économie,6353,0,NaN,NaN
RagTime,,Sciences de la vie,5162,0,NaN,NaN
RagTime,,Médecine,3803,0,NaN,NaN
RagTime,,Arts et Lettres,3154,0.5,NaN,NaN
RagTime,,Droit,505,0,NaN,NaN
carnet,,Sciences sociales et économie,6353,0,NaN,NaN
carnet,,Sciences de la vie,5162,0,NaN,NaN
carnet,,Médecine,3803,0,NaN,NaN
carnet,,Arts et Lettres,3154,0,NaN,NaN
carnet,,Droit,505,0,NaN,NaN
publisher,,Sciences sociales et économie,6353,2,NaN,NaN
publisher,,Sciences de la vie,5162,0,NaN,NaN
publisher,,Médecine,3803,0,NaN,NaN
publisher,,Arts et Lettres,3154,0,NaN,NaN
publisher,,Droit,505,0,NaN,NaN
publishers' production platforms,,Sciences sociales et économie,6353,0.5,NaN,NaN
publishers' production platforms,,Sciences de la vie,5162,0,NaN,NaN
publishers' production platforms,,Médecine,3803,0,NaN,NaN
publishers' production platforms,,Arts et Lettres,3154,0.5,NaN,NaN
publishers' production platforms,,Droit,505,0,NaN,NaN
Adobe Dreamweaver,autre,Sciences sociales et économie,6353,0.5,NaN,NaN
Adobe Dreamweaver,autre,Sciences de la vie,5162,0,NaN,NaN
Adobe Dreamweaver,autre,Médecine,3803,0,NaN,NaN
Adobe Dreamweaver,autre,Arts et Lettres,3154,0.5,NaN,NaN
Adobe Dreamweaver,autre,Droit,505,0,NaN,NaN
ArcGIS,,Sciences sociales et économie,6353,0.5,NaN,NaN
ArcGIS,,Sciences de la vie,5162,0,NaN,NaN
ArcGIS,,Médecine,3803,0,NaN,NaN
ArcGIS,,Arts et Lettres,3154,0,NaN,NaN
ArcGIS,,Droit,505,0,NaN,NaN
Shapes,,Sciences sociales et économie,6353,1,NaN,NaN
Shapes,,Sciences de la vie,5162,0,NaN,NaN
Shapes,,Médecine,3803,0,NaN,NaN
Shapes,,Arts et Lettres,3154,0,NaN,NaN
Shapes,,Droit,505,0,NaN,NaN
AUCTeX,,Sciences sociales et économie,6353,0,NaN,NaN
AUCTeX,,Sciences de la vie,5162,1,NaN,NaN
AUCTeX,,Médecine,3803,0,NaN,NaN
AUCTeX,,Arts et Lettres,3154,0,NaN,NaN
AUCTeX,,Droit,505,0,NaN,NaN
EndNoteWeb,,Sciences sociales et économie,6353,1,NaN,NaN
EndNoteWeb,,Sciences de la vie,5162,1,NaN,NaN
EndNoteWeb,,Médecine,3803,0,NaN,NaN
EndNoteWeb,,Arts et Lettres,3154,0,NaN,NaN
EndNoteWeb,,Droit,505,0,NaN,NaN
ChemWorx,,Sciences sociales et économie,6353,0,NaN,NaN
ChemWorx,,Sciences de la vie,5162,0.5,NaN,NaN
ChemWorx,,Médecine,3803,0,NaN,NaN
ChemWorx,,Arts et Lettres,3154,0,NaN,NaN
ChemWorx,,Droit,505,0,NaN,NaN
Ginko (app),balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Ginko (app),balisage et texte brut,Sciences de la vie,5162,0.5,NaN,NaN
Ginko (app),balisage et texte brut,Médecine,3803,0,NaN,NaN
Ginko (app),balisage et texte brut,Arts et Lettres,3154,0.5,NaN,NaN
Ginko (app),balisage et texte brut,Droit,505,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0.5,NaN,NaN
open source office products,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Médecine,3803,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Arts et Lettres,3154,0.5,NaN,NaN
open source office products,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Médecine,3803,0.5,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Arts et Lettres,3154,0.5,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
OWL (Purdue),,Sciences sociales et économie,6353,1,NaN,NaN
OWL (Purdue),,Sciences de la vie,5162,0,NaN,NaN
OWL (Purdue),,Médecine,3803,1,NaN,NaN
OWL (Purdue),,Arts et Lettres,3154,0,NaN,NaN
OWL (Purdue),,Droit,505,0,NaN,NaN
MedeA,,Sciences sociales et économie,6353,0,NaN,NaN
MedeA,,Sciences de la vie,5162,0,NaN,NaN
MedeA,,Médecine,3803,0,NaN,NaN
MedeA,,Arts et Lettres,3154,0,NaN,NaN
MedeA,,Droit,505,0,NaN,NaN
Mercury,,Sciences sociales et économie,6353,0,NaN,NaN
Mercury,,Sciences de la vie,5162,0,NaN,NaN
Mercury,,Médecine,3803,0,NaN,NaN
Mercury,,Arts et Lettres,3154,0,NaN,NaN
Mercury,,Droit,505,0,NaN,NaN
PowerCell,,Sciences sociales et économie,6353,0,NaN,NaN
PowerCell,,Sciences de la vie,5162,0,NaN,NaN
PowerCell,,Médecine,3803,0,NaN,NaN
PowerCell,,Arts et Lettres,3154,0,NaN,NaN
PowerCell,,Droit,505,0,NaN,NaN
Topas,,Sciences sociales et économie,6353,0,NaN,NaN
Topas,,Sciences de la vie,5162,0,NaN,NaN
Topas,,Médecine,3803,0,NaN,NaN
Topas,,Arts et Lettres,3154,0,NaN,NaN
Topas,,Droit,505,0,NaN,NaN
Works,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
Works,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
Works,autres bureautique (wysiwyg),Médecine,3803,1,NaN,NaN
Works,autres bureautique (wysiwyg),Arts et Lettres,3154,0,NaN,NaN
Works,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
IrfanView,,Sciences sociales et économie,6353,1,NaN,NaN
IrfanView,,Sciences de la vie,5162,1,NaN,NaN
IrfanView,,Médecine,3803,0,NaN,NaN
IrfanView,,Arts et Lettres,3154,0,NaN,NaN
IrfanView,,Droit,505,0,NaN,NaN
Python,,Sciences sociales et économie,6353,0,NaN,NaN
Python,,Sciences de la vie,5162,0,NaN,NaN
Python,,Médecine,3803,0,NaN,NaN
Python,,Arts et Lettres,3154,0,NaN,NaN
Python,,Droit,505,0,NaN,NaN
PiratePad,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
PiratePad,balisage et texte brut,Sciences de la vie,5162,1,NaN,NaN
PiratePad,balisage et texte brut,Médecine,3803,0,NaN,NaN
PiratePad,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
PiratePad,balisage et texte brut,Droit,505,0,NaN,NaN
MediaWiki,balisage et texte brut,Sciences sociales et économie,6353,1.3333333333333333,NaN,NaN
MediaWiki,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
MediaWiki,balisage et texte brut,Médecine,3803,0,NaN,NaN
MediaWiki,balisage et texte brut,Arts et Lettres,3154,0.3333333333333333,NaN,NaN
MediaWiki,balisage et texte brut,Droit,505,0.3333333333333333,NaN,NaN
GIS,,Sciences sociales et économie,6353,1,NaN,NaN
GIS,,Sciences de la vie,5162,0,NaN,NaN
GIS,,Médecine,3803,0,NaN,NaN
GIS,,Arts et Lettres,3154,0,NaN,NaN
GIS,,Droit,505,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Sciences sociales et économie,6353,0.3333333333333333,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Médecine,3803,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Arts et Lettres,3154,0.3333333333333333,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Droit,505,0.3333333333333333,NaN,NaN
cloud storage,,Sciences sociales et économie,6353,0.5,NaN,NaN
cloud storage,,Sciences de la vie,5162,0,NaN,NaN
cloud storage,,Médecine,3803,0,NaN,NaN
cloud storage,,Arts et Lettres,3154,0.5,NaN,NaN
cloud storage,,Droit,505,0,NaN,NaN
Photos,,Sciences sociales et économie,6353,0.5,NaN,NaN
Photos,,Sciences de la vie,5162,0,NaN,NaN
Photos,,Médecine,3803,0,NaN,NaN
Photos,,Arts et Lettres,3154,0.5,NaN,NaN
Photos,,Droit,505,0,NaN,NaN
personal solution,,Sciences sociales et économie,6353,0,NaN,NaN
personal solution,,Sciences de la vie,5162,1.5,NaN,NaN
personal solution,,Médecine,3803,0,NaN,NaN
personal solution,,Arts et Lettres,3154,0,NaN,NaN
personal solution,,Droit,505,0,NaN,NaN
Scribd,,Sciences sociales et économie,6353,1,NaN,NaN
Scribd,,Sciences de la vie,5162,0,NaN,NaN
Scribd,,Médecine,3803,0,NaN,NaN
Scribd,,Arts et Lettres,3154,0,NaN,NaN
Scribd,,Droit,505,0,NaN,NaN
MathCast,,Sciences sociales et économie,6353,0.5,NaN,NaN
MathCast,,Sciences de la vie,5162,0,NaN,NaN
MathCast,,Médecine,3803,0,NaN,NaN
MathCast,,Arts et Lettres,3154,0,NaN,NaN
MathCast,,Droit,505,0,NaN,NaN
Calc,,Sciences sociales et économie,6353,1,NaN,NaN
Calc,,Sciences de la vie,5162,0,NaN,NaN
Calc,,Médecine,3803,0,NaN,NaN
Calc,,Arts et Lettres,3154,0,NaN,NaN
Calc,,Droit,505,0,NaN,NaN
Bibdesk,,Sciences sociales et économie,6353,0,NaN,NaN
Bibdesk,,Sciences de la vie,5162,0,NaN,NaN
Bibdesk,,Médecine,3803,0,NaN,NaN
Bibdesk,,Arts et Lettres,3154,0,NaN,NaN
Bibdesk,,Droit,505,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Médecine,3803,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Droit,505,0,NaN,NaN
Writer Pro,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Writer Pro,balisage et texte brut,Sciences de la vie,5162,1,NaN,NaN
Writer Pro,balisage et texte brut,Médecine,3803,0,NaN,NaN
Writer Pro,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
Writer Pro,balisage et texte brut,Droit,505,0,NaN,NaN
Lynx,,Sciences sociales et économie,6353,0,NaN,NaN
Lynx,,Sciences de la vie,5162,0,NaN,NaN
Lynx,,Médecine,3803,0,NaN,NaN
Lynx,,Arts et Lettres,3154,0,NaN,NaN
Lynx,,Droit,505,0,NaN,NaN
Zettelkasten,,Sciences sociales et économie,6353,0,NaN,NaN
Zettelkasten,,Sciences de la vie,5162,0,NaN,NaN
Zettelkasten,,Médecine,3803,0,NaN,NaN
Zettelkasten,,Arts et Lettres,3154,0,NaN,NaN
Zettelkasten,,Droit,505,0,NaN,NaN
Mindmap,,Sciences sociales et économie,6353,0.3333333333333333,NaN,NaN
Mindmap,,Sciences de la vie,5162,0.3333333333333333,NaN,NaN
Mindmap,,Médecine,3803,0,NaN,NaN
Mindmap,,Arts et Lettres,3154,0,NaN,NaN
Mindmap,,Droit,505,0.3333333333333333,NaN,NaN
Sweave,,Sciences sociales et économie,6353,2,NaN,NaN
Sweave,,Sciences de la vie,5162,0,NaN,NaN
Sweave,,Médecine,3803,0,NaN,NaN
Sweave,,Arts et Lettres,3154,0,NaN,NaN
Sweave,,Droit,505,0,NaN,NaN
Preview,,Sciences sociales et économie,6353,0,NaN,NaN
Preview,,Sciences de la vie,5162,0,NaN,NaN
Preview,,Médecine,3803,0,NaN,NaN
Preview,,Arts et Lettres,3154,1,NaN,NaN
Preview,,Droit,505,0,NaN,NaN
APA (American Psychological Association) manual,,Sciences sociales et économie,6353,1,NaN,NaN
APA (American Psychological Association) manual,,Sciences de la vie,5162,0,NaN,NaN
APA (American Psychological Association) manual,,Médecine,3803,1,NaN,NaN
APA (American Psychological Association) manual,,Arts et Lettres,3154,0,NaN,NaN
APA (American Psychological Association) manual,,Droit,505,0,NaN,NaN
Google,,Sciences sociales et économie,6353,1,NaN,NaN
Google,,Sciences de la vie,5162,0,NaN,NaN
Google,,Médecine,3803,0,NaN,NaN
Google,,Arts et Lettres,3154,0,NaN,NaN
Google,,Droit,505,0,NaN,NaN
DuckDuckGo,,Sciences sociales et économie,6353,1,NaN,NaN
DuckDuckGo,,Sciences de la vie,5162,0,NaN,NaN
DuckDuckGo,,Médecine,3803,0,NaN,NaN
DuckDuckGo,,Arts et Lettres,3154,0,NaN,NaN
DuckDuckGo,,Droit,505,0,NaN,NaN
php,,Sciences sociales et économie,6353,0,NaN,NaN
php,,Sciences de la vie,5162,0,NaN,NaN
php,,Médecine,3803,0,NaN,NaN
php,,Arts et Lettres,3154,1,NaN,NaN
php,,Droit,505,0,NaN,NaN
Perl,,Sciences sociales et économie,6353,0,NaN,NaN
Perl,,Sciences de la vie,5162,0,NaN,NaN
Perl,,Médecine,3803,0,NaN,NaN
Perl,,Arts et Lettres,3154,1,NaN,NaN
Perl,,Droit,505,0,NaN,NaN
Javascript,,Sciences sociales et économie,6353,0,NaN,NaN
Javascript,,Sciences de la vie,5162,0,NaN,NaN
Javascript,,Médecine,3803,0,NaN,NaN
Javascript,,Arts et Lettres,3154,1,NaN,NaN
Javascript,,Droit,505,0,NaN,NaN
Peerla,,Sciences sociales et économie,6353,0,NaN,NaN
Peerla,,Sciences de la vie,5162,0,NaN,NaN
Peerla,,Médecine,3803,1,NaN,NaN
Peerla,,Arts et Lettres,3154,0,NaN,NaN
Peerla,,Droit,505,0,NaN,NaN
PDF creator,,Sciences sociales et économie,6353,2,NaN,NaN
PDF creator,,Sciences de la vie,5162,0,NaN,NaN
PDF creator,,Médecine,3803,0,NaN,NaN
PDF creator,,Arts et Lettres,3154,0,NaN,NaN
PDF creator,,Droit,505,0,NaN,NaN
copy,,Sciences sociales et économie,6353,0,NaN,NaN
copy,,Sciences de la vie,5162,0,NaN,NaN
copy,,Médecine,3803,0,NaN,NaN
copy,,Arts et Lettres,3154,1,NaN,NaN
copy,,Droit,505,0,NaN,NaN
Circus Ponies Notebook,,Sciences sociales et économie,6353,1,NaN,NaN
Circus Ponies Notebook,,Sciences de la vie,5162,0,NaN,NaN
Circus Ponies Notebook,,Médecine,3803,0,NaN,NaN
Circus Ponies Notebook,,Arts et Lettres,3154,1,NaN,NaN
Circus Ponies Notebook,,Droit,505,0,NaN,NaN
literature management program,,Sciences sociales et économie,6353,0,NaN,NaN
literature management program,,Sciences de la vie,5162,0,NaN,NaN
literature management program,,Médecine,3803,1,NaN,NaN
literature management program,,Arts et Lettres,3154,0,NaN,NaN
literature management program,,Droit,505,0,NaN,NaN
Dokuwiki,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Dokuwiki,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Dokuwiki,balisage et texte brut,Médecine,3803,0,NaN,NaN
Dokuwiki,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
Dokuwiki,balisage et texte brut,Droit,505,0,NaN,NaN
Igor,,Sciences sociales et économie,6353,0,NaN,NaN
Igor,,Sciences de la vie,5162,1,NaN,NaN
Igor,,Médecine,3803,0,NaN,NaN
Igor,,Arts et Lettres,3154,0,NaN,NaN
Igor,,Droit,505,0,NaN,NaN
ProCite,,Sciences sociales et économie,6353,1,NaN,NaN
ProCite,,Sciences de la vie,5162,0,NaN,NaN
ProCite,,Médecine,3803,0,NaN,NaN
ProCite,,Arts et Lettres,3154,0,NaN,NaN
ProCite,,Droit,505,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Médecine,3803,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Arts et Lettres,3154,1,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
online platforms to store and share large files,,Sciences sociales et économie,6353,0,NaN,NaN
online platforms to store and share large files,,Sciences de la vie,5162,0,NaN,NaN
online platforms to store and share large files,,Médecine,3803,0,NaN,NaN
online platforms to store and share large files,,Arts et Lettres,3154,1,NaN,NaN
online platforms to store and share large files,,Droit,505,0,NaN,NaN
MS Word Online,Word et apparentés,Sciences sociales et économie,6353,0.5,NaN,NaN
MS Word Online,Word et apparentés,Sciences de la vie,5162,1,NaN,NaN
MS Word Online,Word et apparentés,Médecine,3803,0,NaN,NaN
MS Word Online,Word et apparentés,Arts et Lettres,3154,0,NaN,NaN
MS Word Online,Word et apparentés,Droit,505,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,,Sciences sociales et économie,6353,1,NaN,NaN
ACM (Association for Computing Machinery) author profile page,,Sciences de la vie,5162,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,,Médecine,3803,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,,Arts et Lettres,3154,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,,Droit,505,1,NaN,NaN
IDL,,Sciences sociales et économie,6353,0,NaN,NaN
IDL,,Sciences de la vie,5162,0,NaN,NaN
IDL,,Médecine,3803,0,NaN,NaN
IDL,,Arts et Lettres,3154,0,NaN,NaN
IDL,,Droit,505,0,NaN,NaN
peers / colleagues,,Sciences sociales et économie,6353,1,NaN,NaN
peers / colleagues,,Sciences de la vie,5162,0.5,NaN,NaN
peers / colleagues,,Médecine,3803,0,NaN,NaN
peers / colleagues,,Arts et Lettres,3154,0,NaN,NaN
peers / colleagues,,Droit,505,0,NaN,NaN
Perforce,,Sciences sociales et économie,6353,0,NaN,NaN
Perforce,,Sciences de la vie,5162,1,NaN,NaN
Perforce,,Médecine,3803,0,NaN,NaN
Perforce,,Arts et Lettres,3154,0,NaN,NaN
Perforce,,Droit,505,0,NaN,NaN
Statistica,,Sciences sociales et économie,6353,0,NaN,NaN
Statistica,,Sciences de la vie,5162,1,NaN,NaN
Statistica,,Médecine,3803,0,NaN,NaN
Statistica,,Arts et Lettres,3154,0,NaN,NaN
